EOS_id,Drug_name,MoA,Target_name,is_hit_3D,n_features_active,activity_RMS_2D,activity_RMS_3D,rank_2D_n_active_pct,rank_2D_RMS_pct,rank_3D_RMS_pct
EOS100219,HYDROXYFASUDIL,inhibitor,Rho-associated protein kinase 1;Rho-associated protein kinase 2;Retinal dehydrogenase 1;15-hydroxyprostaglandin dehydrogenase [NAD(+)];Serine/threonine-protein kinase ULK1;Cruzipain;Serine/threonine-protein kinase D2;cAMP-dependent protein kinase (PKA);Potassium voltage-gated channel subfamily H member 2;Dual specificity protein kinase CLK1;Acyl-CoA dehydrogenase family member 10;Serine/threonine-protein kinase N1;Serine/threonine-protein kinase N2;C-C motif chemokine 2,False,75,1.9868664904828737,1.6652708490831576,23.877551020408163,23.12925170068027,87.48299319727892
EOS100195,VER-49009,,Heat shock protein HSP 90-alpha;Macrophage colony-stimulating factor 1 receptor;ATP-dependent molecular chaperone HSC82;Ribosomal protein S6 kinase alpha-3;Serine/threonine-protein kinase pim-1;Cyclin-dependent kinase 2;Heat shock protein HSP90;Heat shock protein HSP 90-beta;Rho-associated protein kinase 2;Serine/threonine-protein kinase D2;Rho-associated protein kinase 1;Serine/threonine-protein kinase D3,False,281,4.097339666721568,1.0219843438638143,90.61224489795919,82.31292517006803,54.69387755102041
EOS100408,TPKI-24,inhibitor,"Dual specificity protein kinase TTK;Serine/threonine-protein kinase PLK1;Tyrosine-protein kinase Fer;Serine/threonine-protein kinase PLK3;Serine/threonine-protein kinase PLK2;Myosin light chain kinase, smooth muscle;Death-associated protein kinase 3",False,302,5.496010909502367,1.3962758345758048,95.37414965986395,94.96598639455782,79.72789115646258
EOS102116,PD119831,,"Aldehyde dehydrogenase, dimeric NADP-preferring;Retinal dehydrogenase 1;Aldehyde dehydrogenase, mitochondrial",False,121,2.4007539901540045,0.9559913797669374,43.945578231292515,41.224489795918366,48.02721088435374
EOS102030,WAY-388156,,Cytochrome P450 1A2;Beta-lactamase;Cytochrome P450 2C9;Thioredoxin glutathione reductase;Cytochrome P450 2C19,False,293,4.785533525964711,0.6056382269637056,93.46938775510203,89.65986394557824,3.9455782312925165
EOS101174,TELAGLENASTAT,inhibitor,"Glutaminase kidney isoform, mitochondrial",False,120,2.4653465816086806,0.9147629612196516,43.46938775510204,44.08163265306123,42.585034013605444
EOS101183,ULIXERTINIB,inhibitor,Serine/threonine-protein kinase D2;Mitogen-activated protein kinase 1;Mitogen-activated protein kinase 3;Serine/threonine-protein kinase TAO1;Mitogen-activated protein kinase; ERK1/ERK2,False,163,3.237451189568119,1.0551158756753687,55.17006802721088,63.26530612244898,57.95918367346938
EOS100998,NELFINAVIR,,,False,132,2.470965200757058,0.8120979521744092,46.25850340136054,44.625850340136054,29.38775510204082
EOS101209,DIPHENYLENEIODONIUM,agonist,Cytochrome P450 3A4;G-protein coupled receptor 3;Cytochrome P450 2C19;Muscarinic acetylcholine receptor M1;Thrombopoietin;Cellular tumor antigen p53;Thyrotropin receptor;Cytochrome P450 2D6;Lethal factor;Signal transducer and activator of transcription 6;Cytochrome P450 2C9;Nuclear receptor ROR-gamma;Retinal dehydrogenase 1;Cytochrome P450 1A2;Mitogen-activated protein kinase 1;Serine/threonine-protein kinase mTOR,False,250,3.7126929141416527,2.059925574637321,84.89795918367346,75.10204081632654,93.19727891156462
EOS101230,GSK1070916,inhibitor,"Mitogen-activated protein kinase kinase kinase 11;Serine/threonine-protein kinase D2;Cytochrome P450 2C9;Cytochrome P450 3A4;BMP-2-inducible protein kinase;Proto-oncogene tyrosine-protein kinase receptor Ret;Receptor-interacting serine/threonine-protein kinase 2;Rho-associated protein kinase 2;Serine/threonine-protein kinase SIK1;Cytochrome P450 2D6;AarF domain-containing protein kinase 1;RAC-gamma serine/threonine-protein kinase;Receptor-type tyrosine-protein kinase FLT3;Acyl-CoA dehydrogenase family member 10;Activin receptor type-1;Ferrochelatase, mitochondrial;Mitogen-activated protein kinase kinase kinase 4;High affinity nerve growth factor receptor;Serine/threonine-protein kinase PLK4;Non-receptor tyrosine-protein kinase TNK1;Aurora-C/INCENP;Citron Rho-interacting kinase;Epithelial discoidin domain-containing receptor 1;Fibroblast growth factor receptor 1;Aurora kinase B/Inner centromere protein;Mitogen-activated protein kinase kinase kinase kinase 4;Dual specificity mitogen-activated protein kinase kinase 5;Aurora kinase B;Protein-tyrosine kinase 6;MAP kinase-activated protein kinase 2;Serine/threonine-protein kinase SIK2;Aurora kinase A;Aurora kinase C;Vascular endothelial growth factor receptor 1;Angiopoietin-1 receptor;Cytochrome P450 2C19;Activin receptor type-2B;Discoidin domain-containing receptor 2;Vascular endothelial growth factor receptor 3;Casein kinase I isoform delta;Deoxycytidine kinase;Mitogen-activated protein kinase 14;Aurora kinase A/Targeting protein for Xklp2;Myosin light chain kinase 3;Serine/threonine-protein kinase D3;TGF-beta receptor type-1;Ephrin type-B receptor 6;Activin receptor type-1B;Inhibitor of nuclear factor kappa-B kinase subunit epsilon",False,201,3.6608257347532835,1.9976086003323843,68.16326530612244,73.74149659863946,92.78911564625851
EOS101236,RUBOXISTAURIN,inhibitor,"Rhodopsin kinase GRK1;Serine/threonine-protein kinase TAO1;Myotonin-protein kinase;Myosin light chain kinase, smooth muscle;Cyclin-dependent kinase 16;Calcium/calmodulin-dependent protein kinase kinase 1;Aurora kinase C;Death-associated protein kinase 2;Serine/threonine-protein kinase 10;Serine/threonine-protein kinase PRP4 homolog;Ribosomal protein S6 kinase alpha-4;Protein kinase C theta type;Serine/threonine-protein kinase N2;Dual specificity protein kinase CLK1;Calcium/calmodulin-dependent protein kinase type 1D;Death-associated protein kinase 3;Platelet-derived growth factor receptor beta;Homeodomain-interacting protein kinase 2;Dual specificity protein kinase CLK2;Serine/threonine-protein kinase STK11;RAC-beta serine/threonine-protein kinase;Dual specificity mitogen-activated protein kinase kinase 6;Serine/threonine-protein kinase pim-3;Protein kinase C iota type;Dual specificity tyrosine-phosphorylation-regulated kinase 1B;Uncharacterized protein FLJ45252;Dual specificity mitogen-activated protein kinase kinase 5;SRSF protein kinase 3;Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma;Serine/threonine-protein kinase TBK1;Casein kinase II subunit alpha';Protein kinase C alpha type;SRSF protein kinase 1;Proto-oncogene tyrosine-protein kinase LCK;Homeodomain-interacting protein kinase 4;Mitogen-activated protein kinase kinase kinase 2;Serine/threonine-protein kinase ICK;Serine/threonine-protein kinase Chk2;Mitogen-activated protein kinase kinase kinase kinase 3;Cyclin-dependent kinase 4;Mitogen-activated protein kinase kinase kinase kinase 2;Cyclin-dependent kinase-like 5;Mitogen-activated protein kinase kinase kinase 3;Serine/threonine-protein kinase 4;Mitogen-activated protein kinase kinase kinase kinase 5;MAP kinase-interacting serine/threonine-protein kinase 1;Dual specificity tyrosine-phosphorylation-regulated kinase 1A;Glycogen synthase kinase-3 alpha;Casein kinase II subunit alpha;G protein-coupled receptor kinase 4;Ribosomal protein S6 kinase alpha-5;AP2-associated protein kinase 1;Fibroblast growth factor receptor 1;Leucine-rich repeat serine/threonine-protein kinase 2;Serine/threonine-protein kinase Sgk3;Cyclin-dependent kinase 7;Citron Rho-interacting kinase;Serine/threonine-protein kinase 3;Mitogen-activated protein kinase kinase kinase 9;Calcium/calmodulin-dependent protein kinase type II subunit gamma;Serine/threonine-protein kinase LATS1;Calcium/calmodulin-dependent protein kinase type II subunit alpha;Homeodomain-interacting protein kinase 1;Rhodopsin kinase GRK7;Calcium/calmodulin-dependent protein kinase type II subunit delta;cAMP-dependent protein kinase catalytic subunit alpha;Glycogen synthase kinase-3 beta;Serine/threonine-protein kinase tousled-like 1;Mitogen-activated protein kinase 15;Dual specificity mitogen-activated protein kinase kinase 4;Serine/threonine-protein kinase TAO3;Serine/threonine-protein kinase Chk1;Mitogen-activated protein kinase kinase kinase kinase 1;NUAK family SNF1-like kinase 1;Epidermal growth factor receptor;Serine/threonine-protein kinase LATS2;RAC-gamma serine/threonine-protein kinase;SRSF protein kinase 2;Tyrosine-protein kinase JAK3;Dual specificity protein kinase CLK4;Serine/threonine-protein kinase PLK4;Serine/threonine-protein kinase pim-2;Serine/threonine-protein kinase pim-1;Protein kinase C eta type;Protein kinase C delta type;Tyrosine-protein kinase HCK;Protein kinase C gamma type;Protein kinase C beta type;CaM kinase II;Protein kinase C epsilon type;Protein kinase C (PKC);Death-associated protein kinase 1;NUAK family SNF1-like kinase 2;Homeodomain-interacting protein kinase 3;Ribosomal protein S6 kinase alpha-1;Mitogen-activated protein kinase kinase kinase 19;Serine/threonine-protein kinase TAO2;Serine/threonine-protein kinase 33;Ribosomal protein S6 kinase beta-1;Serine/threonine-protein kinase RIO3;Serine/threonine-protein kinase RIO1;Ribosomal protein S6 kinase alpha-2;Cyclin-G-associated kinase;Calcium/calmodulin-dependent protein kinase kinase 2;cGMP-dependent protein kinase 2;Serine/threonine-protein kinase D2;cAMP-dependent protein kinase catalytic subunit beta;Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha;Receptor-type tyrosine-protein kinase FLT3;BMP-2-inducible protein kinase;Proto-oncogene tyrosine-protein kinase ROS;Serine/threonine-protein kinase N1;Ribosomal protein S6 kinase alpha-6;Serine/threonine-protein kinase MARK2;3-phosphoinositide-dependent protein kinase 1;TRAF2 and NCK-interacting protein kinase;Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform;Ribosomal protein S6 kinase alpha-3;STE20-like serine/threonine-protein kinase;Misshapen-like kinase 1;Mast/stem cell growth factor receptor Kit;Phosphatidylinositol 5-phosphate 4-kinase type-2 beta",False,294,4.55384795268679,1.6311002690849856,93.94557823129252,87.89115646258503,86.66666666666667
EOS101113,L-779450,inhibitor,Serine/threonine-protein kinase B-raf;RAF proto-oncogene serine/threonine-protein kinase,False,265,5.000213018130012,1.3746477719279635,87.61904761904762,91.56462585034014,79.04761904761905
EOS101075,GW1100,antagonist,Free fatty acid receptor 1,False,154,2.5378334792668267,0.775657989293393,52.721088435374156,46.802721088435376,23.945578231292515
EOS101132,HTH-01-015,inhibitor,NUAK family SNF1-like kinase 1,False,147,2.9799652599741537,1.2089912752030667,50.40816326530613,56.734693877551024,70.06802721088435
EOS101254,BETP,allosteric modulator,Glucagon-like peptide 1 receptor,False,54,1.8942258808066554,0.7304774084245844,12.857142857142856,19.183673469387756,17.142857142857142
EOS100887,NAZARTINIB,inhibitor,Epidermal growth factor receptor;Cytochrome P450 2D6,False,120,2.5942908393421877,0.8185623082369539,43.46938775510204,47.755102040816325,30.612244897959183
EOS101259,BMS-911543,inhibitor,Tyrosine-protein kinase JAK2;Tyrosine-protein kinase JAK1;Ribosyldihydronicotinamide dehydrogenase [quinone];Tyrosine-protein kinase JAK3;Cytochrome P450 3A4;Non-receptor tyrosine-protein kinase TYK2;Phosphodiesterase 4;Cytochrome P450 1A2;JAK3/JAK1,False,89,2.4416034808668923,1.1430024466647655,30.816326530612244,43.26530612244898,64.89795918367346
EOS101266,GNE-9605,inhibitor,Leucine-rich repeat serine/threonine-protein kinase 2,False,89,2.1161907497370627,0.9386563955956081,30.816326530612244,28.435374149659864,46.666666666666664
EOS101378,LEVOKETOCONAZOLE,,,False,100,2.282398873984608,1.958004835295703,34.08163265306122,36.054421768707485,92.38095238095238
EOS100889,BAFETINIB,inhibitor,"Breakpoint cluster region protein;Ephrin type-A receptor 4;Ephrin type-B receptor 4;Tyrosine-protein kinase ABL2;Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma;MAP kinase-activated protein kinase 3;Ephrin type-A receptor 2;Discoidin domain-containing receptor 2;Serine/threonine-protein kinase A-Raf;Tyrosine-protein kinase Lyn;Epithelial discoidin domain-containing receptor 1;Tyrosine-protein kinase CSK;Proto-oncogene tyrosine-protein kinase receptor Ret;Receptor-interacting serine/threonine-protein kinase 3;Platelet-derived growth factor receptor beta;Myosin light chain kinase, smooth muscle;Ephrin type-B receptor 3;Mitogen-activated protein kinase kinase kinase 20;Tyrosine-protein kinase Fyn;Ephrin type-A receptor 5;MAP kinase-activated protein kinase 2;Receptor-interacting serine/threonine-protein kinase 2;Tyrosine-protein kinase ABL1;Ephrin type-B receptor 2;Mitogen-activated protein kinase 14;Mitogen-activated protein kinase 11;Dual specificity mitogen-activated protein kinase kinase 5;Ribosyldihydronicotinamide dehydrogenase [quinone];Proto-oncogene tyrosine-protein kinase LCK;Interleukin-1 receptor-associated kinase 1;Serine/threonine-protein kinase B-raf;Tyrosine-protein kinase FRK",False,215,4.312623841693235,0.8348064500229391,72.99319727891157,84.76190476190476,32.244897959183675
EOS101003,COMPOUND 2 [PMID: 24793972],agonist,Probable G-protein coupled receptor 88,False,111,2.253720949195267,1.048493382046044,38.775510204081634,34.14965986394558,57.41496598639456
EOS100949,MP7,,3-phosphoinositide-dependent protein kinase 1,False,121,2.27907091037029,0.7660729509394912,43.945578231292515,35.91836734693877,22.176870748299322
EOS100897,VERTEX 11E,inhibitor,Rho-associated protein kinase 1;Cyclin-dependent kinase 2;Mitogen-activated protein kinase 1;Receptor-type tyrosine-protein kinase FLT3;Aurora kinase A;Mitogen-activated protein kinase 10;Mitogen-activated protein kinase kinase kinase 7;Mitogen-activated protein kinase 3,False,129,2.465539564352769,0.8295314934015668,45.374149659863946,44.21768707482993,31.83673469387755
EOS100279,PIK-III,inhibitor,"Phosphatidylinositol 3-kinase catalytic subunit type 3;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform;Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",False,247,3.994445792163095,0.9966959887845346,84.35374149659864,80.81632653061224,52.6530612244898
EOS100384,CI-1040,allosteric modulator;inhibitor,Dual specificity mitogen-activated protein kinase kinase 1;RAF proto-oncogene serine/threonine-protein kinase;Dual specificity mitogen-activated protein kinase kinase 2;Dual specificity mitogen-activated protein kinase kinase; MEK1/2;Casein kinase II subunit alpha;Calcium/calmodulin-dependent protein kinase type II subunit alpha;Aurora kinase C;Platelet-derived growth factor receptor beta;Casein kinase 2,False,154,2.652783341899015,1.4807276112577155,52.721088435374156,49.523809523809526,82.99319727891157
EOS100967,GDC-0623,inhibitor,Potassium voltage-gated channel subfamily H member 2;Dual specificity mitogen-activated protein kinase kinase 1,False,89,2.18437274815445,1.2977987205835846,30.816326530612244,31.700680272108844,76.05442176870748
EOS100976,KB NB 142-70,inhibitor,Serine/threonine-protein kinase D1,False,217,3.6973589351542544,1.679119621930369,74.08163265306122,74.28571428571429,87.89115646258503
EOS100743,BCTC,antagonist,Transient receptor potential cation channel subfamily V member 1;Potassium voltage-gated channel subfamily H member 2;Transient receptor potential cation channel subfamily M member 8;Transient receptor potential cation channel subfamily A member 1,False,75,1.95898906857319,1.2467533423512722,23.877551020408163,22.040816326530614,73.06122448979592
EOS100792,BMS-863233,inhibitor,Serine/threonine-protein kinase pim-1;Casein kinase II alpha/beta;Cell division cycle 7-related protein kinase;Cytochrome P450 1A2,False,142,2.716143016676259,0.7924345246845251,49.1156462585034,50.884353741496604,26.802721088435373
EOS100495,ML390,,"Dihydroorotate dehydrogenase (quinone), mitochondrial",False,61,1.8839009087284302,1.3932962603906596,18.027210884353742,18.503401360544217,79.45578231292517
EOS100502,RG-1530,inhibitor,"Calcium/calmodulin-dependent protein kinase type 1D;Focal adhesion kinase 1;Dual specificity mitogen-activated protein kinase kinase 1;STE20-like serine/threonine-protein kinase;Interleukin-1 receptor-associated kinase 4;Cyclin-dependent kinase 1;Maternal embryonic leucine zipper kinase;Serine/threonine-protein kinase PAK 4;Interleukin-1 receptor-associated kinase 1;Cyclin-dependent-like kinase 5;Mitogen-activated protein kinase 1;3-phosphoinositide-dependent protein kinase 1;Protein kinase C delta type;Tyrosine-protein kinase SYK;Receptor tyrosine-protein kinase erbB-4;Cyclin-dependent kinase 7;Platelet-derived growth factor receptor alpha;Activin receptor type-1;Mitogen-activated protein kinase 9;Proto-oncogene tyrosine-protein kinase ROS;ALK tyrosine kinase receptor;5'-AMP-activated protein kinase catalytic subunit alpha-1;Serine/threonine-protein kinase 17A;Aurora kinase A;Protein kinase C gamma type;Serine/threonine-protein kinase PAK 1;SRSF protein kinase 1;Serine/threonine-protein kinase TAO1;Proto-oncogene tyrosine-protein kinase LCK;LIM domain kinase 1;Tyrosine-protein kinase FRK;Serine/threonine-protein kinase BRSK1;Dual specificity protein kinase CLK4;Tyrosine-protein kinase Fyn;Tyrosine-protein kinase BTK;Serine/threonine-protein kinase N2;Insulin receptor;Mitogen-activated protein kinase kinase kinase kinase 2;Epidermal growth factor receptor;Tyrosine-protein kinase Blk;Casein kinase II subunit alpha;Platelet-derived growth factor receptor beta;Leukocyte tyrosine kinase receptor;BDNF/NT-3 growth factors receptor;Vascular endothelial growth factor receptor 2;Tyrosine-protein kinase ITK/TSK;Fibroblast growth factor receptor 1;Glycogen synthase kinase-3 alpha;Dual specificity tyrosine-phosphorylation-regulated kinase 1B;Phosphorylase b kinase gamma catalytic chain, liver/testis isoform;Tyrosine-protein kinase JAK2;Ephrin type-A receptor 2;G protein-coupled receptor kinase 5;Serine/threonine-protein kinase Sgk2;Proto-oncogene tyrosine-protein kinase Src;Proto-oncogene tyrosine-protein kinase receptor Ret;Macrophage colony-stimulating factor 1 receptor;Serine/threonine-protein kinase PLK4;Serine/threonine-protein kinase PLK3;Dual specificity protein kinase CLK2;Receptor-type tyrosine-protein kinase FLT3;Activated CDC42 kinase 1;MAP kinase-interacting serine/threonine-protein kinase 2;Serine/threonine-protein kinase 3;Tyrosine-protein kinase JAK3;Macrophage-stimulating protein receptor;Testis-specific serine/threonine-protein kinase 2;Non-receptor tyrosine-protein kinase TYK2;High affinity nerve growth factor receptor;Tyrosine-protein kinase Lyn;Serine/threonine-protein kinase Chk1;Mast/stem cell growth factor receptor Kit;NT-3 growth factor receptor;Vascular endothelial growth factor receptor 1;Fibroblast growth factor receptor 3;Tyrosine-protein kinase Fer;Glycogen synthase kinase-3 beta;Serine/threonine-protein kinase Chk2;Cyclin-dependent kinase 2;Leucine-rich repeat serine/threonine-protein kinase 2;Ribosomal protein S6 kinase alpha-3;Mitogen-activated protein kinase 14;Dual specificity mitogen-activated protein kinase kinase 2;Serine/threonine-protein kinase PLK1",False,217,3.916948788089289,1.40471425395423,74.08163265306122,78.91156462585033,80.40816326530611
EOS100440,DIMETHYLENASTRON,,Kinesin-like protein KIF11,False,296,5.472505322970761,0.9088977941615096,94.62585034013605,94.82993197278911,41.904761904761905
EOS101448,LASOFOXIFENE,modulator;agonist;antagonist;partial agonist;negative modulator;agonist;partial agonist;inverse agonist,Estrogen receptor;Estrogen receptor beta;Cannabinoid receptor 2,False,282,5.295376810452535,0.9896210959084173,90.88435374149661,93.19727891156462,51.97278911564626
EOS101452,FIPI,inhibitor,Phospholipase D1;Phospholipase D2,False,78,2.0811849786052057,0.822391835017436,25.510204081632654,26.802721088435373,30.8843537414966
EOS101494,SR-9011,agonist,Oxysterols receptor LXR-alpha;Nuclear receptor subfamily 1 group D member 2;Nuclear receptor subfamily 1 group D member 1,False,47,1.702083025863814,1.246549433603214,6.394557823129252,7.482993197278912,72.92517006802721
EOS100458,ACY-738,inhibitor,Histone deacetylase 2;Histone deacetylase 3;Histone deacetylase 6;Histone deacetylase 1,False,135,2.530948024430263,1.3638055010765275,47.21088435374149,46.53061224489796,78.91156462585033
EOS100444,AFURESERTIB,inhibitor,RAC-alpha serine/threonine-protein kinase;RAC-beta serine/threonine-protein kinase;cAMP-dependent protein kinase catalytic subunit alpha;cAMP-dependent protein kinase catalytic subunit beta;Citron Rho-interacting kinase;RAC-gamma serine/threonine-protein kinase;Rho-associated protein kinase 2;Protein kinase C beta type;Serine/threonine-protein kinase N1;Protein kinase C alpha type;Serine/threonine-protein kinase D2;Rho-associated protein kinase 1;Serine/threonine-protein kinase AKT,False,162,2.8850320859856287,0.9160471950675366,54.625850340136054,54.5578231292517,42.993197278911566
EOS100300,JH-II-127,inhibitor,Leucine-rich repeat serine/threonine-protein kinase 2;Serine/threonine-protein kinase Chk2;Myosin light chain kinase 3,False,117,2.418315044924388,0.9716042923409794,42.31292517006803,42.04081632653061,50.204081632653065
EOS100318,MTOR-IN-1,,Serine/threonine-protein kinase mTOR;Cytochrome P450 3A4;mTORC1,False,232,3.838025615751084,1.0638820511241474,80.0,78.2312925170068,58.63945578231292
EOS100248,TRIAPINE,inhibitor,Ribonucleoside-diphosphate reductase subunit M2;CDGSH iron-sulfur domain-containing protein 1;Ribonucleotide reductase,False,240,4.085083400983666,0.9119941019580771,82.44897959183673,81.7687074829932,42.04081632653061
EOS100266,THZ531,inhibitor,Cyclin-dependent kinase 12;CDK9/cyclin T1;CDK7/Cyclin H/MNAT1;Cyclin-dependent kinase 7;Cyclin-dependent kinase 13/Cyclin-K;CDK12/Cyclin K;Cyclin-dependent kinase 13,False,234,4.452212384988479,1.5757324759276823,80.74829931972789,86.53061224489797,85.98639455782313
EOS101534,PEFICITINIB,inhibitor,Tyrosine-protein kinase JAK1;Tyrosine-protein kinase JAK2;Tyrosine-protein kinase JAK3;Non-receptor tyrosine-protein kinase TYK2,False,224,3.773075293357734,0.9174672253343857,77.07482993197279,77.41496598639456,43.40136054421769
EOS101550,PF-04457845,inhibitor,Cytochrome P450 3A4;Fatty-acid amide hydrolase 1;Cytochrome P450 2D6,False,217,3.206557382460771,0.6464768405954762,74.08163265306122,62.585034013605444,6.394557823129252
EOS101600,PNU 282987,agonist,Neuronal acetylcholine receptor subunit alpha-7;5-HT<sub>3</sub>AB;Serotonin 3 (5-HT3) receptor;Polyunsaturated fatty acid lipoxygenase ALOX15;Thyrotropin receptor;5-hydroxytryptamine receptor 3A,False,55,1.6790832473748816,1.1855599043397107,13.945578231292515,6.394557823129252,69.1156462585034
EOS101585,VANOXERINE,binding agent;inhibitor,Transporter;Nuclear factor NF-kappa-B p105 subunit;Neuropeptide S receptor;Nuclear receptor ROR-gamma;Mitogen-activated protein kinase 1;Sigma intracellular receptor 2;Menin/Histone-lysine N-methyltransferase MLL;Lethal factor;Endonuclease 4;Bloom syndrome protein;Cytochrome P450 1A2;Mu-type opioid receptor;Kappa-type opioid receptor;Ferritin light chain;Peripheral myelin protein 22;Geminin;Voltage-dependent L-type calcium channel subunit alpha-1C;Huntingtin;Thrombopoietin;Sodium-dependent dopamine transporter;Sodium-dependent noradrenaline transporter;Sodium-dependent serotonin transporter;Cytochrome P450 2C19;Cellular tumor antigen p53;Cytochrome P450 2D6;Cytochrome P450 3A4;Sigma non-opioid intracellular receptor 1;4'-phosphopantetheinyl transferase ffp;Retinal dehydrogenase 1;Cytochrome P450 2C9;Prelamin-A/C;Hypoxia-inducible factor 1-alpha;Muscarinic acetylcholine receptor M1;Thyrotropin receptor;Microtubule-associated protein tau;Serine/threonine-protein kinase mTOR,False,104,2.3453782809767625,1.5402421039226732,35.78231292517007,39.183673469387756,84.21768707482993
EOS100240,NVP-CGM097,,Cytochrome P450 3A4;Tumour suppressor p53/oncoprotein Mdm2;E3 ubiquitin-protein ligase Mdm2;Protein Mdm4,False,193,3.510007491010068,1.2223855863802235,65.23809523809524,70.34013605442176,70.47619047619048
EOS101614,ORANTINIB,inhibitor,Aurora kinase C;Proto-oncogene tyrosine-protein kinase receptor Ret;Mitogen-activated protein kinase kinase kinase kinase 2;RNA cytidine acetyltransferase;Serine/threonine-protein kinase 4;Aurora kinase B;Dual specificity mitogen-activated protein kinase kinase 5;Uncharacterized protein FLJ45252;Serine/threonine-protein kinase ULK3;Receptor-type tyrosine-protein kinase FLT3;BMP-2-inducible protein kinase;Cyclin-G-associated kinase;Serine/threonine-protein kinase LATS1;Mitogen-activated protein kinase kinase kinase 11;TRAF2 and NCK-interacting protein kinase;Platelet-derived growth factor receptor;Dual specificity mitogen-activated protein kinase kinase 2;AP2-associated protein kinase 1;Casein kinase II subunit alpha';Aurora kinase A;Fibroblast growth factor receptor 1;Ribosomal protein S6 kinase alpha-4;Platelet-derived growth factor receptor beta;Ribosomal protein S6 kinase alpha-1;Serine/threonine-protein kinase 3;Ribosomal protein S6 kinase alpha-5;Bone morphogenetic protein receptor type-2;Vascular endothelial growth factor receptor 1;Mitogen-activated protein kinase kinase kinase kinase 1;Epidermal growth factor receptor;Inhibitor of nuclear factor kappa-B kinase subunit epsilon;Vascular endothelial growth factor receptor 2;Serine/threonine-protein kinase TBK1;Dual specificity mitogen-activated protein kinase kinase 1;Tyrosine-protein kinase ZAP-70,False,112,2.2195610816872477,1.006279249907877,39.86394557823129,32.6530612244898,53.46938775510204
EOS101775,LDC1267,inhibitor,Tyrosine-protein kinase receptor UFO;Tyrosine-protein kinase receptor TYRO3;Tyrosine-protein kinase Mer,False,168,2.9812954167276864,0.8676405562865017,56.394557823129254,56.87074829931973,37.142857142857146
EOS100104,DIHYDROXYMETHOXYCHALCONE,,Microtubule-associated protein tau;Neuropeptide S receptor;Menin/Histone-lysine N-methyltransferase MLL;Thioredoxin glutathione reductase;Nuclear receptor ROR-gamma;Potassium voltage-gated channel subfamily A member 3,False,96,2.1942033710748183,0.932552254689774,32.857142857142854,31.97278911564626,45.714285714285715
